"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sudan","SDN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.74681718","11.78515889","12.81865082","17.66399528","20.97567518","25.45707684","39.03211262","60.47494898","66.57728452","58.15513334","66.87764311","82.5461454","65.37759383","93.39010497","77.45128539","99.90925573","112.33505182","","","",
"Senegal","SEN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.86549696","12.46271265","14.44304012","19.07657676","23.10775663","14.20254129","14.24932015","17.79571996","20.07944714","22.45235401","24.44663635","28.6341003","29.02246587","32.4495959","32.56694437","27.27658689","27.23496359","","","",
"Singapore","SGP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395.40290577","392.87177924","399.37203408","401.6521246","422.97101487","431.62046945","461.86779936","525.81987826","592.4033827","566.32283863","617.6331642","657.95157254","688.29001475","750.16322211","718.76190496","736.23829524","767.60932234","","","",
"Solomon Islands","SLB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02017645","2.25340534","1.76344447","1.61501547","2.91065767","3.18249153","3.58984857","3.82892326","4.11907371","3.96713732","4.27833089","4.72856122","5.14300027","5.55280528","5.6435387","5.0003556","4.89476477","","","",
"Sierra Leone","SLE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7140304","17.96565838","19.80672171","20.44623442","19.56818495","21.49340034","22.99883309","26.26179771","30.3111794","30.16972453","27.96467514","41.34779031","43.54933868","51.72064028","48.87079929","43.97113562","35.86282433","","","",
"El Salvador","SLV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.71211219","92.95691371","92.08284493","90.59647143","89.15515079","87.74314513","68.68678463","75.61467747","78.06489402","79.83998113","80.78348954","81.54947227","83.10232388","76.6304733","78.16991337","78.89136406","79.81833132","","","",
"San Marino","SMR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.28881444","524.84718086","552.33599829","580.73794381","663.00296389","652.72589175","667.8956716","744.11111466","840.61957448","792.40459591","703.5031101","748.21883172","678.23040064","711.78183072","705.49726343","595.16719704","566.11694142","","","",
"Somalia","SOM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.73021899","31.96471942","41.29376404","57.47532834","74.9006455","91.71095512","122.02000152","189.94549784","236.17327428","202.36456048","198.49976835","225.37484006","198.34316242","237.62563114","243.20705829","199.38795712","200.25665749","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2398065355534","9.81536599933869","9.89811438740803","14.9541929005282","16.7457224468083","19.0543488171925","22.3869891504255","25.2487472492143","28.3298154556442","25.6007878936943","27.9741728478589","29.8390117695509","30.2703195724576","32.8997974432519","32.9596795040965","30.8743219874164","28.8652381222017","","","",
"South Sudan","SSD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2464467473619","9.82056843243023","9.90272465914686","14.957238880545","16.7476894525621","19.0554455658528","22.3872254645577","25.2483529689925","28.3286367346502","25.5995458305803","27.9728608546435","29.8379045312431","30.2685589038724","32.8976427723077","32.9575397437822","30.8725270592202","28.8636792392516","","","",
"Small states","SST","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9002738820931","66.9753634558947","69.8700945539214","81.809240271868","93.6866891287117","101.872069171223","109.799593942031","128.77221960982","144.26908621729","140.225573490487","132.059633073541","142.452650457556","137.798143209649","140.606007451646","143.539743638681","133.984800854155","136.646757389274","","","",
"Sao Tome and Principe","STP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6106424","21.25638124","21.94850004","23.56584274","26.0140361","27.79304534","23.67340548","21.86596202","20.23666835","18.43347583","16.2298285","17.12197311","15.906048","18.32515728","18.36959064","14.0073173","15.14266052","","","",
"Suriname","SUR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.92810667","25.53228","37.42035627","40.75594577","45.79364005","52.48112952","59.05262257","62.80889491","84.64633277","87.16926701","98.49396504","106.84079802","120.2739967","127.01762302","134.20153693","118.39830557","77.69127898","","","",
"Slovak Republic","SVK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.05797774","23.14149524","27.99696852","42.0697644","108.61560536","141.96715192","193.83171123","281.72286784","263.10438474","294.74895068","295.33154161","318.37421433","306.5636211","319.52484873","231.87601489","204.43442175","210.16072447","","","",
"Slovenia","SVN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.03243408","166.37648912","188.67509806","189.21635655","244.48656128","274.37107837","270.49144777","254.7220789","261.61744896","246.08005466","255.92221898","267.41230883","221.87151805","220.1400764","","","",
"Sweden","SWE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314.29767233","371.55768836","417.05247604","513.43102243","588.43697619","611.54159467","645.40466716","732.25803209","787.27042746","701.91282569","751.70235148","960.77211918","966.38735899","1044.45497116","1028.13395937","870.82550726","870.51496042","","","",
"Eswatini","SWZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.98239579","12.1451281","11.09901293","16.3519866","21.20335706","24.47517119","24.74152862","25.39120221","24.12120704","25.77134943","33.69320967","35.25641091","34.3237818","31.01002804","29.08880794","26.32620961","21.83578465","","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.48791886","51.80524753","46.95310171","40.37935201","33.6699556","28.70196181","24.47845307","21.68186193","17.61521802","14.04395397","15.58831297","18.81184498","12.427002","10.87083092","10.82684592","12.21882719","12.44098659","","","",
"Syrian Arab Republic","SYR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.87657747","34.13596108","34.63226154","31.71082355","32.12086463","31.57399498","34.02803612","39.64412297","46.57449611","49.76210845","50.89711886","44.38702149","35.51234688","","","","","","","",
"Turks and Caicos Islands","TCA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76426023","6.88626565","11.75648147","8.64795422","14.43660621","18.03306467","22.12818521","22.69715959","26.06801028","23.31602295","24.65903756","23.53365419","22.37237608","23.58473169","24.53305374","20.0505562","19.3778402","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2205890695477","22.974167290125","25.2895240705032","27.9687313741674","30.6398310054609","35.184913921237","38.812702924168","42.9544415120782","52.9528306486055","58.8137092997786","66.0699677019346","81.4505698991604","92.5533569432236","102.076815880712","106.648602286555","109.526119036569","113.450611329481","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4871287086722","35.0847017174198","39.3690192203948","48.1111551350215","63.6957385405158","77.9630576769595","92.4799921610813","116.336423898145","141.028506426633","123.21551824101","137.644793814492","155.417538025629","164.057699188008","181.064277634204","174.591640857023","140.234669006265","137.808474033535","","","",
"Togo","TGO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40480476","7.27117602","8.07739649","9.66879054","10.19548221","10.50323591","10.63808285","12.13945115","14.58820142","16.41296072","19.30288128","21.47901877","19.97257701","21.38621973","21.7360966","19.20365955","19.5472295","","","",
"Thailand","THA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.28382218","19.47239297","19.49940999","20.78420459","22.04890961","25.2195498","18.43863058","18.78738738","22.26929183","24.24355231","24.94385569","25.48909663","27.70816382","26.71108282","28.20189079","26.81817673","26.88284634","","","",
"Tajikistan","TJK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72645274","5.86306834","6.50878947","8.1452431","10.63163219","11.60954937","13.90173849","20.30697208","28.47175595","27.16614711","29.82425407","30.58300187","36.51176161","42.06801361","45.77170028","39.70679909","36.79129273","","","",
"Turkmenistan","TKM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32415913","75.84307158","81.01553565","133.04717732","230.47339331","254.81176424","285.96175611","194.526031","200.49809999","137.3992637","157.47492894","190.80904105","217.7011113","251.49363097","298.58415756","287.92888468","322.18043732","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.518116962633","109.659180576523","96.7130727573286","100.842456226956","112.637791543944","136.619623145561","153.866977826606","175.8199263804","183.081019345737","178.450358005501","276.38304970575","303.427068252793","298.965654226362","305.548582137567","316.698618148868","273.902708160558","255.756474539282","","","",
"Timor-Leste","TLS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49473656","5.93223514","6.52153411","7.89101438","5.72180035","5.25834927","4.82325551","4.30394654","5.94813765","6.27472884","6.65652339","7.00796882","7.17340004","7.25235037","7.09403778","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6404501326947","45.2814725713586","44.2264735198381","42.3008267629294","48.3969832297792","55.1998570038627","59.3976322105138","71.6028077227529","86.8199119857963","98.3854629404951","114.394047774356","125.992185098118","132.052857823494","120.534411944326","111.093383826494","107.754086132956","108.847079143627","","","",
"Tonga","TON","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.40764331","8.9743603","10.44641722","11.74998837","13.74027472","15.40624486","15.74101927","17.8124981","20.0103147","19.2118536","20.51698555","23.023943","24.38355493","24.55600657","24.65831899","22.62249282","22.29733639","","","",
"South Asia (IDA & IBRD)","TSA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1147264544078","13.0681462622383","13.2702052552753","14.4450932145249","16.2426297625247","18.345800500346","19.9116564226445","23.4371457574822","24.2299571878865","23.8358123040912","27.1781404645332","28.0858495654145","28.4360065275594","35.0393477746147","35.374021471772","35.7365058218367","37.7019789115019","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2464467473619","9.82056843243024","9.90272465914685","14.957238880545","16.7476894525621","19.0554455658528","22.3872254645577","25.2483529689925","28.3286367346502","25.5995458305803","27.9728608546435","29.8379045312431","30.2685589038724","32.8976427723077","32.9575397437822","30.8725270592202","28.8636792392516","","","",
"Trinidad and Tobago","TTO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.86683813","145.793999","176.78969419","181.63466999","238.08179939","255.69903151","292.48338909","342.98926949","366.26228856","385.01878471","401.20272845","408.87187596","418.52333975","439.19118405","454.25273726","460.77618974","426.39115828","","","",
"Tunisia","TUN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.17513307","45.358146","50.6582694","61.71743591","70.48056639","72.61489611","77.43824298","87.9404405","99.92037041","99.58158872","102.57260039","113.85768792","112.0114028","112.47392618","110.58401574","106.12852551","102.3492698","","","",
"Turkey","TUR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.66848714","35.99742211","37.93846759","45.18727651","60.46200166","88.22769122","98.58472077","122.46666615","109.4668516","72.55055461","90.99419333","84.50787591","83.613928","93.50383146","93.44731139","77.04850965","77.16802789","","","",
"Tuvalu","TUV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37219607","1.88250244","2.58241682","3.41849663","3.19430076","3.04753941","2.18698113","3.04320493","3.72705529","2.71826791","3.07872171","4.13418145","4.05063535","3.92889886","3.72175781","1.2370729","3.37662605","","","",
"Tanzania","TZA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75506266","6.22160925","7.24609004","8.14707424","8.73089028","9.28925404","9.09759977","10.19840177","11.62647324","11.38458149","11.5156529","12.06624091","10.00821265","10.09791401","9.97803896","8.28935801","7.77216801","","","",
"Uganda","UGA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0967077","6.96762128","7.0851121","6.71410442","10.70600415","14.11796147","16.64513959","20.05697613","22.28616228","20.5636685","20.76445911","20.05594081","22.61343706","19.92566471","19.06724685","16.18813421","15.16296628","","","",
"Ukraine","UKR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.00049123","21.12312322","23.85675097","28.27383244","35.0267137","44.15578415","53.60372038","67.75635415","81.49666682","62.92006302","84.68289655","113.01069151","121.21311797","135.85573394","103.00912917","76.53653156","76.72101535","","","",
"Upper middle income","UMC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0718256951975","47.108713535035","46.5733641919134","50.5709981048537","58.0156046923694","68.4750757239799","76.8867887265674","88.7424540590349","101.870945385106","104.416043739494","133.793620521619","154.300857131433","163.345411819815","172.595677213856","177.196002820625","164.323953286146","161.319967714005","","","",
"Uruguay","URY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.04659512","160.89696822","93.28743307","80.82135388","90.21740147","114.13117957","117.5217793","133.31267603","170.31952113","168.72972681","210.05101509","237.69454273","244.22205175","263.4330226","250.94711589","236.64018981","239.56447811","","","",
"United States","USA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","705.31163077","723.88419236","762.66957914","812.45816778","849.43688118","893.89543609","917.49195799","964.75374896","973.00245508","959.64081669","971.16677717","996.53265957","1015.94024688","1030.59104293","1038.86801101","1060.59309779","1094.2265076","","","",
"Uzbekistan","UZB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.62456695","13.86237046","11.23220973","11.04211689","12.02020028","13.47570572","15.62895711","20.77156114","25.17086187","30.44007865","33.62727253","38.88646269","49.27008134","53.45500875","53.29707287","63.72949607","70.59264087","","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.92499501","26.09905216","27.88030379","30.15658446","34.16733621","36.52491342","40.17552863","47.67515129","47.78698911","47.57685779","48.69104406","48.04263048","50.42596929","53.02326503","54.01316246","50.50459093","51.29636217","","","",
"Venezuela, RB","VEN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.68309683","127.59765106","92.38622031","83.52249679","99.4305325","120.27399219","149.92520746","201.66631594","274.06382662","343.74449748","356.40080174","267.7071647","239.10394024","214.3201649","269.96970971","445.82556632","","","","",
"British Virgin Islands","VGB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.00258475","7.29360211","7.26331081","8.26484274","10.664851","12.98412721","15.70301293","18.36691722","21.88508117","23.87961834","29.25773118","33.29998174","44.10533014","48.92435622","48.54811793","50.75618039","54.75377424","","","",
"Vanuatu","VUT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66793073","3.40219764","4.6853548","5.337108","5.95520834","6.10830761","6.2052168","6.87927764","7.37837101","7.47750952","8.86267813","9.72744156","9.52657403","9.5422806","9.61992089","9.0254834","9.24560891","","","",
"World","WLD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2077095701945","91.0539847874911","94.1238510673195","105.934890323111","116.204053514005","125.014785428855","133.311062757236","146.435171584847","159.890653482487","157.09252662659","172.42780105116","187.754252760884","190.164487881964","197.831503993507","199.84886854071","187.903486102954","190.060582904514","","","",
"Samoa","WSM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52855503","8.2259901","10.06228911","12.32225238","14.13483669","16.45586153","17.7444087","20.04761238","23.19509098","22.45210294","24.281567","27.04707569","28.48567528","28.48325809","28.48503216","25.63522117","26.98779633","","","",
"Kosovo","XKX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.94070179","11.82495143","12.74890549","18.90716222","23.10674721","27.45002133","32.85436668","40.07806423","47.5919778","48.59492384","49.99662536","46.65217679","52.86927499","58.46610433","60.93959834","58.32116468","","","","",
"South Africa","ZAF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5329588","27.98051177","23.6686445","34.17652197","41.50278909","43.74597101","42.66169394","42.60282848","37.75207198","38.22223953","45.89809081","50.17118987","47.08330184","42.46274861","40.30460754","36.24452746","33.18755435","","","",
"Zambia","ZMB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50233758","6.63126763","6.24248487","7.31249466","9.35148822","14.92668106","19.70705884","15.94529396","19.26116689","13.08086993","13.31663609","12.27928982","11.88360218","9.90247235","9.1908518","7.16287679","6.85197376","","","",
"Zimbabwe","ZWE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.83472143","27.00359466","23.29133766","20.1443712","22.07390074","24.31401467","19.95587242","","","",
